TransactionId,TransactionDate,OnlineRetailer,SalesMonth,SalesRegion,SalesCurrency,Title,Vintage,Variety,Score,ListPrice,Quantity
1100bb46-68f8-497d-a490-4f0daed54a1a,2022-01-01,Celeste,2022-01,UK,GBP,La Togata 2008 Azzurreta Sangiovese (Toscana),2008,Sangiovese,87,10.0,3
ea6db1c0-b372-4812-ad3a-130ad46c7b58,2022-01-02,Celeste,2022-01,EU,EUR,Setriolo 2009 Riserva  (Chianti Classico),2009,Red Blend,89,42.0,4
f77b0880-11fa-4352-b4eb-0477e5e6fa71,2022-01-02,Celeste,2022-01,EU,EUR,Batzella 2012 Mezzodì White (Toscana),2012,White Blend,87,10.0,2
d0d9aa03-ba61-4353-8bc3-94216b9b7c59,2022-01-02,Celeste,2022-01,EU,EUR,Emidio Pepe 2003  Montepulciano d'Abruzzo,2003,Montepulciano,87,78.0,6
0056fd06-2ceb-4fe6-9522-a0925ee09e05,2022-01-02,Celeste,2022-01,EU,EUR,Farnese 2011 Casale Vecchio Passerina (Colli Aprutini),2011,Passerina,86,20.0,3
778c7921-be78-4033-8e1f-72e3b9000c7a,2022-01-02,Celeste,2022-01,EU,EUR,Il Cavaliere 2013 Pinot Grigio (Friuli Grave),2013,Pinot Grigio,85,9.0,3
c2406ceb-a281-4b79-8c36-ceff3c3c9a2f,2022-01-02,Celeste,2022-01,EU,EUR,La Spinetta 2012 Vigneto Bordini  (Barbaresco),2012,Nebbiolo,87,50.0,14
21003840-86bd-4310-af0d-5a73a65e0b53,2022-01-02,Celeste,2022-01,EU,EUR,Sesti 2004  Brunello di Montalcino,2004,Sangiovese Grosso,89,55.0,17
d6db3080-8b6f-4a1f-9b27-ad1473266052,2022-01-02,Celeste,2022-01,EU,EUR,Trerose 2015 Salterio  (Rosso di Montepulciano),2015,Red Blend,88,23.0,2
f0645896-9a8f-43b7-b1a0-026d8a3a2d7a,2022-01-02,Celeste,2022-01,EU,EUR,Tenuta di Ghizzano 2003 Veneroso Red (Toscana),2003,Red Blend,89,35.0,17
78194fa4-4d39-461a-940e-518c29f9a4bc,2022-01-02,Celeste,2022-01,EU,EUR,Domenico Clerico 2011  Barolo,2011,Nebbiolo,89,10.0,16
7babbeab-113a-4e8e-8e04-d27e30efb3d7,2022-01-02,Celeste,2022-01,EU,EUR,Grattamacco 2012 Vermentino (Bolgheri),2012,Vermentino,87,50.0,4
78f999ea-43d4-46e9-a73a-8158ea2fa64d,2022-01-02,Celeste,2022-01,EU,EUR,Corte Giara 2016  Soave,2016,White Blend,86,15.0,2
3dff4493-bfef-4388-b356-82f6668b9b2c,2022-01-02,Celeste,2022-01,EU,EUR,Spagnol NV Col del Sas Extra Dry  (Prosecco di Valdobbiadene),,Prosecco,86,18.0,13
ef484145-8485-43e8-a569-b43d3045a805,2022-01-02,Celeste,2022-01,EU,EUR,Rocca di Montemassi 2007 Calasole Vermentino (Maremma),2007,Vermentino,87,14.0,4
1a24949b-7a3b-4c56-a6d6-346b850825c8,2022-01-02,Celeste,2022-01,EU,EUR,La Castellina 2009  Chianti Classico,2009,Sangiovese,85,14.0,6
cde1fe1c-7cb7-4888-b21c-7d4c07e814a8,2022-01-02,Celeste,2022-01,EU,EUR,Pala 2010 Stellato  (Vermentino di Sardegna),2010,Vermentino,87,30.0,12
43ed0bb4-3166-42bd-9a08-59558df6db9e,2022-01-02,Celeste,2022-01,EU,EUR,Campo al Mare 2009  Bolgheri,2009,Red Blend,89,33.0,18
e7399e17-7f0e-493e-aaba-00e4531e335a,2022-01-02,Celeste,2022-01,EU,EUR,Zardetto NV Private Cuvée Brut Sparkling (Veneto),,Sparkling Blend,86,12.0,3
3aae447b-a139-49d0-8b6c-62467d77f8ab,2022-01-02,Celeste,2022-01,EU,EUR,Massolino 2014  Barbera d'Alba,2014,Barbera,88,27.0,2
50b5933e-040f-483b-bd15-8825ba658569,2022-01-02,Celeste,2022-01,EU,EUR,Cantele 2007 Rosato Negroamaro (Salento),2007,Negroamaro,86,13.0,18
4f387bbd-267a-4dae-81f8-e87510dfe308,2022-01-02,Celeste,2022-01,UK,GBP,La Castellina 2009  Chianti Classico,2009,Sangiovese,85,14.0,3
ac4b1a50-02db-41f5-992d-a73be331deab,2022-01-03,Celeste,2022-01,EU,EUR,Cantina Produttori Bolzano S. Maddalena/Gries 2010 Pinot Grigio (Alto Adige),2010,Pinot Grigio,87,17.0,7
6856b55e-6065-4e72-9302-8443fe0faa20,2022-01-03,Celeste,2022-01,EU,EUR,Santa Lucia 2012 Vigna del Melograno Uva di Troia (Castel del Monte),2012,Uva di Troia,89,16.0,5
21300f8c-c5fa-4346-a83f-875bcb287bc5,2022-01-03,Celeste,2022-01,EU,EUR,Tenute Costa 2015 Terre di Fiori  (Morellino di Scansano),2015,Sangiovese,87,14.0,12
376d3267-fcfa-4cd3-9aa4-fa701aa14e4b,2022-01-03,Celeste,2022-01,EU,EUR,Terre di Giurfo 2012 Kudyah Nero d'Avola (Sicilia),2012,Nero d'Avola,89,15.0,14
426dfdf4-8b29-4ea0-8235-b7d3d424a728,2022-01-03,Celeste,2022-01,EU,EUR,Sorelle Bronca NV Extra Dry  (Valdobbiadene Prosecco Superiore),,Glera,89,18.0,19
014bb45c-4d47-4823-94c1-f405414a8f37,2022-01-03,Celeste,2022-01,EU,EUR,Podere San Cristoforo 2014 Carandelle  (Maremma Toscana),2014,Sangiovese,88,26.0,19
0a2f3d30-a93d-43c3-8153-4d4936d2a8b5,2022-01-03,Celeste,2022-01,EU,EUR,Luccio 2011  Moscato d'Asti,2011,Moscato,85,10.0,6
7ccd8a23-044a-4540-9ad2-cd5532e3ed42,2022-01-03,Celeste,2022-01,EU,EUR,Cantina Novelli 2008  Montefalco Sagrantino,2008,Sagrantino,89,40.0,12
acce0d91-f36d-4628-9e6e-7a0033012507,2022-01-03,Celeste,2022-01,EU,EUR,Fontanafredda 2015 del Comune di Gavi  (Gavi),2015,Cortese,89,20.0,10
aa795b8c-0b7d-49f4-9354-140f09892af7,2022-01-03,Celeste,2022-01,EU,EUR,Le Bèrne 2010 Riserva  (Vino Nobile di Montepulciano),2010,Red Blend,87,60.0,17
abd991a9-ab15-4ff8-856b-abe70ed44fc9,2022-01-03,Celeste,2022-01,EU,EUR,Salatin 2012 Millesimato Extra Dry  (Conegliano Valdobbiadene Prosecco Superiore),2012,Glera,85,19.0,11
f416f46f-dbdd-41d1-bccd-d1b0a7d35055,2022-01-03,Celeste,2022-01,EU,EUR,Tenuta San Francesco 2012 PerEva White (Costa d'Amalfi),2012,White Blend,87,24.0,12
2e56f0ab-842e-45eb-88f5-c6d99dbd307f,2022-01-03,Celeste,2022-01,EU,EUR,Molino di Sant'Antimo 2007  Rosso di Montalcino,2007,Sangiovese Grosso,89,10.0,13
0e1c7179-8967-4fba-9c24-cc6a76b7707b,2022-01-03,Celeste,2022-01,EU,EUR,Cantina di Venosa 2005 Terre di Orazio Dry Muscat (Basilicata),2005,Muscat,86,10.0,1
ba922fde-9b2e-4ac3-8669-c7a2073e2bc9,2022-01-03,Celeste,2022-01,EU,EUR,Il Roverone 2007  Amarone della Valpolicella Classico,2007,"Corvina, Rondinella, Molinara",89,55.0,18
0324a88a-db55-4c05-af5f-dd18ef41a5fb,2022-01-03,Celeste,2022-01,EU,EUR,Olek Bondonio 2008  Barbaresco,2008,Nebbiolo,89,10.0,3
c646bc65-4e34-4711-97fd-64b5b95c00ab,2022-01-03,Celeste,2022-01,EU,EUR,Miali 2011 Lunalba Chardonnay (Salento),2011,Chardonnay,85,13.0,19
49031732-dba7-409e-a868-1423c6050c79,2022-01-03,Celeste,2022-01,EU,EUR,Casa di Terra 2011 Maronea  (Bolgheri),2011,Red Blend,87,97.0,9
4baf513e-c0d8-4083-8c94-8607b129528a,2022-01-03,Celeste,2022-01,EU,EUR,Castel Firmian 2014 Pinot Grigio (Trentino),2014,Pinot Grigio,85,15.0,9
2711ae0f-830c-4c2f-bf1f-27a8c57f2190,2022-01-03,Celeste,2022-01,EU,EUR,Villa Fiorita 2011 Il Giorgione  (Barbera d'Asti),2011,Barbera,88,50.0,10
da89b322-6877-4211-be1a-affb4c5c62da,2022-01-03,Celeste,2022-01,EU,EUR,Ruffino 2013 Modus Red (Toscana),2013,Red Blend,87,25.0,8
b64ec89c-da35-461f-9056-ada5f15a0863,2022-01-03,Celeste,2022-01,EU,EUR,La Vis 2001 Bianco dei Sorni White (Trentino),2001,White Blend,88,15.0,18
02eae80e-fdd8-49b1-9adf-ea52ecc4acd3,2022-01-03,Celeste,2022-01,EU,EUR,Castello di Bossi 2012 Corbaia Red (Toscana),2012,Red Blend,88,70.0,15
961e1d63-dfab-4380-866d-e5cb8237501b,2022-01-03,Celeste,2022-01,EU,EUR,Corte San Benedetto 2008  Amarone della Valpolicella Classico,2008,Red Blend,87,60.0,18
cd897308-bf0f-4247-a272-bd98ef748346,2022-01-03,Celeste,2022-01,EU,EUR,Camerano 2007  Dolcetto d'Alba,2007,Dolcetto,87,20.0,1
0998dca0-48e5-4e91-9e26-8571e8278182,2022-01-03,Celeste,2022-01,EU,EUR,Araldica 2015 Castelvero Alasia  (Barbera d'Asti Superiore),2015,Barbera,86,11.0,7
52a399a5-6b7b-42d2-b797-df31740bf0ca,2022-01-03,Celeste,2022-01,EU,EUR,Fongoli 2010 Riserva  (Montefalco Rosso),2010,Red Blend,88,30.0,9
d30af1c5-9eec-4911-95cc-f06663ccf9d6,2022-01-03,Celeste,2022-01,UK,GBP,Olek Bondonio 2008  Barbaresco,2008,Nebbiolo,89,10.0,2
9c5b27aa-be12-4e89-86a8-06f4086da8b4,2022-01-04,Celeste,2022-01,EU,EUR,Canicattì 2012 Centuno Nero d'Avola (Sicilia),2012,Nero d'Avola,88,14.0,14
07364dc5-817c-435d-ba99-a1556f742cda,2022-01-04,Celeste,2022-01,EU,EUR,Casa di Terra 2010 Lenaia Rosso Red (Toscana),2010,Red Blend,87,10.0,19
fbd83f08-c6cd-4e86-a826-af716c34a486,2022-01-04,Celeste,2022-01,EU,EUR,Farnese 2007 Sangiovese (Terre di Chieti),2007,Sangiovese,86,9.0,12
8097bf8b-8306-41ad-a8fd-562c542c9116,2022-01-04,Celeste,2022-01,EU,EUR,Tenimenti Ca' Bianca 2011  Moscato d'Asti,2011,Moscato,86,15.0,6
4206b1b6-a6c2-4d78-84fd-64fa61de936f,2022-01-04,Celeste,2022-01,EU,EUR,Rivera 2005 Rupìcolo Red (Castel del Monte),2005,Red Blend,86,11.0,14
10919fa9-8e3e-4621-96eb-bb975ccfde65,2022-01-04,Celeste,2022-01,EU,EUR,Vaona 2008 Pegrandi  (Valpolicella Superiore Ripasso),2008,"Corvina, Rondinella, Molinara",87,10.0,9
dd8f46d6-bb8a-48b0-9ca7-f7927db3282a,2022-01-04,Celeste,2022-01,EU,EUR,Astoria 2005 Croder Rosso Red (Colli di Conegliano),2005,Red Blend,87,20.0,19
6ca416fe-d8c6-4fda-9776-18c407e26b6f,2022-01-04,Celeste,2022-01,EU,EUR,Attems 2010 Pinot Grigio (Venezia Giulia),2010,Pinot Grigio,86,19.0,0
d7375973-3445-451e-ad5c-11cccbf2a211,2022-01-04,Celeste,2022-01,EU,EUR,Althe'a 2011 Brut  (Conegliano Valdobbiadene Prosecco Superiore),2011,Glera,87,16.0,5
06aa3a22-19b7-4149-a062-5a311211e0c3,2022-01-04,Celeste,2022-01,EU,EUR,Altemasi NV Brut Chardonnay (Trento),,Chardonnay,88,24.0,14
ec1e371f-08f9-473b-9517-51c654ade530,2022-01-04,Celeste,2022-01,EU,EUR,Giuseppe Cortese 2009 Rabajà  (Barbaresco),2009,Nebbiolo,87,55.0,7
14f23e59-a4e9-471c-9ed2-fecedf85ee82,2022-01-04,Celeste,2022-01,EU,EUR,La Collina dei Lecci 2012  Rosso di Montalcino,2012,Sangiovese,88,15.0,15
8ae88340-b3d3-4688-b7c6-f804702a01e1,2022-01-04,Celeste,2022-01,EU,EUR,Castello del Poggio 2007 Dolcetto (Monferrato),2007,Dolcetto,86,16.0,5
1dae45f5-8420-4357-8b27-933370f43302,2022-01-04,Celeste,2022-01,EU,EUR,Celli 2015 I Croppi Albana (Romagna),2015,Albana,89,15.0,0
bb7f1ed0-d326-46f3-8f66-d68e3d09c013,2022-01-04,Celeste,2022-01,EU,EUR,Massi di Mandorlaia 2011 Mandorlaia Riserva  (Morellino di Scansano),2011,Red Blend,88,34.0,3
c14beff4-1ca4-4fb1-b30e-4a3b8d67c3f6,2022-01-04,Celeste,2022-01,EU,EUR,Paradiso di Frassina 2010 Flauto Magico Riserva  (Brunello di Montalcino),2010,Sangiovese,88,50.0,19
4e6878e5-7fc7-4763-b7cc-4e61d1ebf0df,2022-01-04,Celeste,2022-01,EU,EUR,Tre Monti 2010 Thea White (Rubicone),2010,White Blend,86,21.0,2
180f7b9f-c188-4f51-9f4e-20c765a0f6a7,2022-01-04,Celeste,2022-01,EU,EUR,La Castellina 2012  Chianti Classico,2012,Red Blend,85,14.0,1
78bd54c7-63b8-462e-9c24-18838139e266,2022-01-04,Celeste,2022-01,EU,EUR,Castiglion del Bosco 2011 Campo del Drago  (Brunello di Montalcino),2011,Sangiovese,88,95.0,2
b19bba53-ab47-4a6a-a265-42b27c5d5b20,2022-01-04,Celeste,2022-01,EU,EUR,Fattoria Selvanova 2004 Selvanova Aglianico (Terre del Volturno),2004,Aglianico,89,10.0,9
a6a0de38-f9a1-4a7a-a4d0-b2ea90cdcea3,2022-01-04,Celeste,2022-01,EU,EUR,Tenuta Rapitalà 2011 Campo Reale Nero d'Avola (Sicilia),2011,Nero d'Avola,87,13.0,14
a71a49f9-bf30-478c-8a17-2c89d18a934d,2022-01-04,Celeste,2022-01,EU,EUR,Mionetto NV Prestige Organic Extra Dry  (Prosecco),,Glera,87,16.0,2
2620d405-0367-4bae-8e27-7f6ac4e5c1bf,2022-01-04,Celeste,2022-01,EU,EUR,Canalicchio di Sopra 2005  Brunello di Montalcino,2005,Sangiovese Grosso,88,65.0,14
fe3f3b1d-5f62-44e6-ac6c-4fb2ffdcd924,2022-01-04,Celeste,2022-01,EU,EUR,Tenuta Luisa 2009 Sauvignon (Isonzo del Friuli),2009,Sauvignon,87,22.0,3
bae6c86f-e47d-449d-ad8c-9d94726b1d2f,2022-01-04,Celeste,2022-01,EU,EUR,Pio Cesare 2012 Il Bricco  (Barbaresco),2012,Nebbiolo,89,10.0,8
f301f140-455d-4ae9-9397-7affaa3f9019,2022-01-04,Celeste,2022-01,EU,EUR,Podere Brizio 2014  Rosso di Montalcino,2014,Sangiovese,88,25.0,5
d5deca9a-b20f-4c49-82cd-26e8de24d8a4,2022-01-04,Celeste,2022-01,EU,EUR,Valle dell'Acate 2011 Zagra Grillo (Sicilia),2011,Grillo,87,18.0,5
61e5b35c-f182-4d35-ac4f-7b6cc8e43c13,2022-01-04,Celeste,2022-01,EU,EUR,Ferruccio Deiana 2014 Donnikalia  (Vermentino di Sardegna),2014,Vermentino,88,22.0,13
20fe98b1-1a64-47a7-96bd-c957fc2789c5,2022-01-04,Celeste,2022-01,EU,EUR,Pico Maccario 2010 Estrosa White (Monferrato),2010,White Blend,89,13.0,15
c3f137bf-9fca-4c4d-b526-6c1083477c33,2022-01-04,Celeste,2022-01,UK,GBP,Giuseppe Cortese 2009 Rabajà  (Barbaresco),2009,Nebbiolo,87,55.0,4
6c6d6641-1999-4370-a06f-3ec71963d063,2022-01-04,Celeste,2022-01,UK,GBP,Castiglion del Bosco 2011 Campo del Drago  (Brunello di Montalcino),2011,Sangiovese,88,95.0,1
9c76991b-e874-4064-a211-6d94a41bce43,2022-01-04,Celeste,2022-01,UK,GBP,Pio Cesare 2012 Il Bricco  (Barbaresco),2012,Nebbiolo,89,10.0,4
18b73f86-2c83-4be3-90cc-a9a48e0882fc,2022-01-04,Celeste,2022-01,UK,GBP,Podere Brizio 2014  Rosso di Montalcino,2014,Sangiovese,88,25.0,3
b4650b34-e507-4745-ba6d-d8e9f6bc9978,2022-01-05,Celeste,2022-01,EU,EUR,Castelli del Grevepesa 2010 Castello di Bibbione Gran Selezione  (Chianti Classico),2010,Sangiovese,89,30.0,2
c2956585-c338-4d5d-9773-d09033eb6449,2022-01-05,Celeste,2022-01,EU,EUR,Teruzzi & Puthod 2009 Rondolino  (Vernaccia di San Gimignano),2009,Vernaccia,85,12.0,14
efb30e7f-0b59-45a1-a21f-de1e0f0f2aaf,2022-01-05,Celeste,2022-01,EU,EUR,Agricole Vallone 2005 Riserva Vereto Red (Salice Salentino),2005,Red Blend,86,14.0,11
175e14d0-cf1a-4c89-8702-8648f9000aa6,2022-01-05,Celeste,2022-01,EU,EUR,Piombaia Rossi-Cantini 2008  Brunello di Montalcino,2008,Sangiovese Grosso,89,57.0,9
d8c3979f-c740-4821-a550-37db5e18755b,2022-01-05,Celeste,2022-01,EU,EUR,Sirch 2013 Ribolla Gialla (Colli Orientali del Friuli),2013,Ribolla Gialla,87,20.0,9
606a1112-8c74-4607-9f05-02b63575bebf,2022-01-05,Celeste,2022-01,EU,EUR,Santa Margherita 2006 Pinot Grigio (Valdadige),2006,Pinot Grigio,86,25.0,16
727a3b29-3de1-4dc7-a6d8-6f0dc29d44d7,2022-01-05,Celeste,2022-01,EU,EUR,Fattoria di Valiano 2013  Chianti Classico,2013,Red Blend,86,19.0,5
b256d875-7870-4428-9abf-752650e68ab5,2022-01-05,Celeste,2022-01,EU,EUR,Tenuta del Buonamico 2011 White (Montecarlo),2011,White Blend,86,16.0,0
beb42aa2-2e1b-46d3-b192-20cdbc138c10,2022-01-05,Celeste,2022-01,EU,EUR,Avide 2004 3 Carati Nero d'Avola (Sicilia),2004,Nero d'Avola,88,50.0,5
b1979c84-9a85-47ec-b117-3d3bf1f0f7fc,2022-01-05,Celeste,2022-01,EU,EUR,Stemmari 2012 Pinot Nero (Terre Siciliane),2012,Pinot Nero,87,9.0,12
6cd4eca5-c26b-4f8c-9fb3-6c12fe40c4d3,2022-01-05,Celeste,2022-01,EU,EUR,Monte Schiavo 2010 Sassaiolo  (Rosso Piceno),2010,Red Blend,86,15.0,0
f7f5aa25-625d-4879-9922-a9294546a96b,2022-01-05,Celeste,2022-01,EU,EUR,Aldegheri 2007 Zaleo Rosé (Veronese),2007,Rosé,86,10.0,13
5dec5d2d-91a7-4d6d-a66d-3fbef9d64f06,2022-01-05,Celeste,2022-01,EU,EUR,Gracciano della Seta 2012 Riserva  (Vino Nobile di Montepulciano),2012,Red Blend,88,33.0,13
d0805196-1df1-447f-9fe9-be0b88b0ff0d,2022-01-05,Celeste,2022-01,EU,EUR,La Diacceta 2000 Vernaccia (San Gimignano),2000,Vernaccia,87,11.0,16
324d2d10-465f-4a8d-bf8b-bb8efb88c3dd,2022-01-05,Celeste,2022-01,EU,EUR,Zanoni 2006 Zovo  (Amarone della Valpolicella),2006,"Corvina, Rondinella, Molinara",88,47.0,13
11dfd96c-e09f-4ed7-af74-f3eff148257a,2022-01-05,Celeste,2022-01,EU,EUR,Cascina La Barbatella 2012 Nizza La Vigna dell'Angelo  (Barbera d'Asti),2012,Barbera,88,85.0,11
0f085a8a-8d78-43d6-971f-bffae6f25a9c,2022-01-05,Celeste,2022-01,EU,EUR,Ricossa 2013  Barbera d'Asti,2013,Barbera,88,17.0,9
00f31790-3d38-4fd2-b645-5b9e656c8321,2022-01-05,Celeste,2022-01,EU,EUR,Terre del Principe 2011 Fontanavigna Pallagrello (Terre del Volturno),2011,Pallagrello,88,31.0,17
51218ec6-5650-4962-82f9-d4c9ebafa9f9,2022-01-05,Celeste,2022-01,EU,EUR,Cordella 2012  Rosso di Montalcino,2012,Sangiovese,87,22.0,17
2940bbbd-3cbd-4839-b09f-b049bdf7be6b,2022-01-05,Celeste,2022-01,UK,GBP,Castelli del Grevepesa 2010 Castello di Bibbione Gran Selezione  (Chianti Classico),2010,Sangiovese,89,30.0,1
91f2f9c7-e526-46ea-b7a5-d52a0bf7f2c1,2022-01-05,Celeste,2022-01,UK,GBP,Piombaia Rossi-Cantini 2008  Brunello di Montalcino,2008,Sangiovese Grosso,89,57.0,5
2c95c873-a7e8-4c6f-8f4b-9920db2cf13c,2022-01-06,Celeste,2022-01,EU,EUR,Querceto di Castellina 2008 L'Aura  (Chianti Classico),2008,Sangiovese,89,20.0,18
56d8e91b-baf9-4ea2-8a9a-c04651a5fb42,2022-01-06,Celeste,2022-01,EU,EUR,Sallier de la Tour 2013 Grillo (Sicilia),2013,Grillo,85,11.0,13
f6eb4508-6888-4e4e-bdd0-aa544135419b,2022-01-06,Celeste,2022-01,EU,EUR,Scopone 2009  Brunello di Montalcino,2009,Sangiovese,86,70.0,16
d99858aa-93ae-48cd-b73c-f6df6a1ab0da,2022-01-06,Celeste,2022-01,EU,EUR,Beni di Batasiolo 2011 Boscareto  (Barolo),2011,Nebbiolo,89,79.0,17
b942b266-0bd3-42d4-a21e-cbd2589e6344,2022-01-06,Celeste,2022-01,EU,EUR,Pasquale Pelissero 2013 Bricco San Giuliano  (Barbaresco),2013,Nebbiolo,88,40.0,0
0298812f-3124-424f-9b96-85d2ceb00201,2022-01-06,Celeste,2022-01,EU,EUR,Il Molino di Grace 2013  Chianti Classico,2013,Sangiovese,88,21.0,11
2f3da7bd-f9bb-4d70-9e52-37db872b5699,2022-01-06,Celeste,2022-01,EU,EUR,Baglio di Pianetto 2007 Cembali Nero d'Avola (Sicilia),2007,Nero d'Avola,88,45.0,8
81d31e91-f927-4efb-b192-db961fe5b628,2022-01-06,Celeste,2022-01,EU,EUR,Donnachiara 2012  Greco di Tufo,2012,Greco,88,18.0,5
3a8cf6c6-0284-45c6-8539-f3fdae4ce7e6,2022-01-06,Celeste,2022-01,EU,EUR,Erste Neue 2012 Pinot Grigio (Alto Adige),2012,Pinot Grigio,89,18.0,16
a2e8adec-949e-417b-8c47-db5cfe1e0ae4,2022-01-06,Celeste,2022-01,EU,EUR,Attems 2015 Cicinis Sauvignon (Collio),2015,Sauvignon,88,50.0,7
b000adac-db64-4169-a835-90af52313ee8,2022-01-06,Celeste,2022-01,EU,EUR,San Fabiano Calcinaia 2013  Chianti Classico,2013,Red Blend,87,22.0,8
dc54d165-c869-4495-a936-d8cca6edec8c,2022-01-06,Celeste,2022-01,EU,EUR,Amarano 2015 Dulcinea  (Fiano di Avellino),2015,Fiano,88,10.0,17
ef55f1c6-6356-4f2a-89d4-a546ef328347,2022-01-06,Celeste,2022-01,EU,EUR,Natale Verga 2012 Poggio dei Vigneti  (Gavi),2012,Cortese,86,15.0,0
d1f44602-ce4c-4e02-a7ce-612c5946f6b2,2022-01-06,Celeste,2022-01,EU,EUR,La Staffa 2013 Rincrocca  (Verdicchio dei Castelli di Jesi Classico Superiore),2013,Verdicchio,87,18.0,11
6637aa94-09f2-4f52-8405-b86e2cf80ba4,2022-01-06,Celeste,2022-01,EU,EUR,Cantine Paolo Leo 2012 Orfeo Negroamaro (Puglia),2012,Negroamaro,88,20.0,17
ac0cd440-7018-4f46-b370-cfb0d4777faf,2022-01-06,Celeste,2022-01,EU,EUR,Enrico Serafino 2010  Moscato d'Asti,2010,Moscato,86,15.0,10
12225dbd-3798-428c-b561-cea065ae6ad5,2022-01-06,Celeste,2022-01,EU,EUR,Feudi di San Gregorio 2009  Fiano di Avellino,2009,Fiano,88,22.0,11
c713f238-d283-4d1e-8d83-a1eabbff8c87,2022-01-06,Celeste,2022-01,EU,EUR,Leone de Castris 2003 Donna Lisa Rosso Red (Salice Salentino),2003,Red Blend,88,16.0,12
dd1fc31b-9cbb-458d-b868-3eacee94f57a,2022-01-06,Celeste,2022-01,EU,EUR,Mastroberardino 2011  Greco di Tufo,2011,Greco,88,25.0,15
11a5ef41-67f8-4172-baeb-a9c9d60c70a6,2022-01-06,Celeste,2022-01,EU,EUR,Alfonso Boeri 2007 Porlapà  (Barbera d'Asti Superiore),2007,Barbera,88,28.0,13
472c6e2e-b181-45f6-912f-648f6679d8ba,2022-01-06,Celeste,2022-01,EU,EUR,Tenuta di Sesta 2010  Rosso di Montalcino,2010,Sangiovese Grosso,88,30.0,2
5ccce4f5-5a65-44ee-8686-a2983dbcdb45,2022-01-06,Celeste,2022-01,EU,EUR,Russiz Superiore 2009 Sauvignon (Collio),2009,Sauvignon,88,24.0,1
93973144-ffaf-4dc4-b6e2-ba191ab869c0,2022-01-06,Celeste,2022-01,EU,EUR,Perla del Garda 2013 Vendemmia Tardiva  (Lugana),2013,Turbiana,88,29.0,12
e4439f2c-493b-4a16-89c5-f7d62d30ea2e,2022-01-06,Celeste,2022-01,EU,EUR,Gini 2000 Sorai Chardonnay (Delle Venezie),2000,Chardonnay,89,24.0,9
888a7159-0ded-4621-a990-1644cfb03427,2022-01-06,Celeste,2022-01,EU,EUR,Domenico Clerico 2010 Briccotto  (Barolo),2010,Nebbiolo,89,250.0,1
f5cc1547-0752-4c9e-b2b7-8d49b265f6a5,2022-01-06,Celeste,2022-01,EU,EUR,Luiz Barichello 2013 Turris  (Chianti Classico),2013,Red Blend,86,30.0,5
ec4a8336-387c-4056-bd80-94f63355aafe,2022-01-06,Celeste,2022-01,EU,EUR,Cantina Sociale della Valpantena 2009 Torre del Falasco  (Amarone della Valpolicella),2009,Red Blend,87,40.0,14
b2e7b4a2-2d87-4018-a5bd-12d51fc11937,2022-01-06,Celeste,2022-01,UK,GBP,Pasquale Pelissero 2013 Bricco San Giuliano  (Barbaresco),2013,Nebbiolo,88,40.0,0
