TransactionId,TransactionDate,OnlineRetailer,SalesMonth,SalesRegion,SalesCurrency,Title,Vintage,Variety,Score,ListPrice,Quantity
f509ff5f-e238-4c47-a0fc-6894b02d978b,2022-02-03,Celeste,2022-02,UK,GBP,Barbàcan 2013 Sol  (Valtellina Superiore),2013,Nebbiolo,89,45.0,2
25451b64-a07b-42a9-8ee0-208c41ac9fbf,2022-02-04,Celeste,2022-02,EU,EUR,Il Palagio 2013 Casino delle Vie Red (Toscana),2013,Red Blend,89,30.0,6
171f3bd5-1723-40bc-8f8c-c6b00c94a01e,2022-02-04,Celeste,2022-02,EU,EUR,Tenuta La Viola 2013 P. Honorii Bertinoro Riserva Sangiovese (Romagna),2013,Sangiovese,87,25.0,18
5b74ef00-bd39-4dac-a0b0-fd0992badbbf,2022-02-04,Celeste,2022-02,EU,EUR,Tenuta Poggio il Castellare 2009  Brunello di Montalcino,2009,Sangiovese,86,70.0,3
aced9e87-c954-4610-8a28-a697fdfa1345,2022-02-04,Celeste,2022-02,EU,EUR,Pico Maccario 2012 Estrosa  (Monferrato Bianco),2012,White Blend,87,17.0,4
1ef199f5-0c0e-40b5-9bf5-c8e438bd29d9,2022-02-04,Celeste,2022-02,EU,EUR,Agricola Querciabella 2008 Querciabella  (Chianti Classico),2008,Sangiovese,89,30.0,0
f1ff8e23-ef8f-4441-a831-4d9a09dda969,2022-02-04,Celeste,2022-02,EU,EUR,Lamole di Lamole 2012 White Label  (Chianti Classico),2012,Red Blend,88,10.0,18
0f7c5e36-85fb-422b-b941-416ab12ad3dd,2022-02-04,Celeste,2022-02,EU,EUR,Marchesi de' Frescobaldi 2015 Alìe Rosé (Toscana),2015,Rosé,89,18.0,4
8f2dedec-537d-4a6c-84c2-74c60a2e3ce7,2022-02-04,Celeste,2022-02,EU,EUR,Rivera 2005 Rupìcolo Red (Castel del Monte),2005,Red Blend,86,11.0,13
a7ca7a4d-bcf3-4983-9e4a-64ba4ade4324,2022-02-04,Celeste,2022-02,EU,EUR,Feudo Principi di Butera 2008 Syrah (Sicilia),2008,Syrah,87,17.0,6
341f0c56-ebe6-4226-879f-2eef94789701,2022-02-04,Celeste,2022-02,EU,EUR,Villa Erbice 2006 Monte Tombole  (Valpolicella Superiore),2006,"Corvina, Rondinella, Molinara",85,15.0,0
049d93cc-b3a4-494f-bf28-0679c8d0a654,2022-02-04,Celeste,2022-02,EU,EUR,Saladini Pilastri 2012 Montetinello  (Rosso Piceno Superiore),2012,Red Blend,86,18.0,8
673b4de0-1b5d-4ed8-92d7-d7ad39edc269,2022-02-04,Celeste,2022-02,EU,EUR,Marco Negri 2011 Marsillo  (Moscato d'Asti),2011,Moscato,87,17.0,15
81429001-1bfd-48b2-b7e5-834f8889748d,2022-02-04,Celeste,2022-02,EU,EUR,Villa Le Prata 2011  Brunello di Montalcino,2011,Sangiovese,88,10.0,1
8010ba9b-c3f3-4679-b93e-1b9e4cb356fb,2022-02-04,Celeste,2022-02,EU,EUR,Venica & Venica 2015 Ronco delle Cime Friulano (Collio),2015,Friulano,88,35.0,17
79907372-6609-4937-8ed2-94c96b908bde,2022-02-04,Celeste,2022-02,EU,EUR,Renieri 2008 Invetro Red (Toscana),2008,Red Blend,87,15.0,17
10d0f378-7538-45bb-a72f-8805ffa02d48,2022-02-04,Celeste,2022-02,EU,EUR,Tenute Sella 2010  Bramaterra,2010,Red Blend,88,10.0,2
0b8a60e8-cc70-40b1-adb2-733f0c029e0d,2022-02-04,Celeste,2022-02,UK,GBP,Tenuta Poggio il Castellare 2009  Brunello di Montalcino,2009,Sangiovese,86,70.0,2
a25fdf42-88a0-42c9-9edc-008153eb1ea1,2022-02-04,Celeste,2022-02,UK,GBP,Agricola Querciabella 2008 Querciabella  (Chianti Classico),2008,Sangiovese,89,30.0,0
4820e930-b1e7-4437-8df8-81d1649f0341,2022-02-04,Celeste,2022-02,UK,GBP,Villa Le Prata 2011  Brunello di Montalcino,2011,Sangiovese,88,10.0,1
2423bb61-694a-4416-86b0-b349869895c2,2022-02-05,Celeste,2022-02,EU,EUR,Broccardo 2012 I Tre Pais  (Barolo),2012,Nebbiolo,88,50.0,11
3cfd68f8-a2f3-46e1-af68-c76f0ebc000b,2022-02-05,Celeste,2022-02,EU,EUR,Sandro de Bruno 2007 Cangrande  (Soave Superiore),2007,Garganega,87,10.0,13
d7ca5cfb-4d75-4031-a7ab-f03fe646be13,2022-02-05,Celeste,2022-02,EU,EUR,Barale Fratelli 2004 Bussia  (Barolo),2004,Nebbiolo,88,10.0,11
656fa056-a58c-455c-b947-7426e2544906,2022-02-05,Celeste,2022-02,EU,EUR,Elena Walch 2014 Pinot Grigio (Alto Adige),2014,Pinot Grigio,87,18.0,1
666d840a-2082-4986-bb7f-05aff0dcd195,2022-02-05,Celeste,2022-02,EU,EUR,Recchia 2008 Le Muraie  (Valpolicella Classico Superiore Ripasso),2008,"Corvina, Rondinella, Molinara",87,19.0,15
197b4a87-d32c-467d-a4f2-7079ce9c17de,2022-02-05,Celeste,2022-02,EU,EUR,Palagetto 2014  Vernaccia di San Gimignano,2014,Vernaccia,87,14.0,18
e38b5157-20e2-4f6a-ac4f-724106a048d7,2022-02-05,Celeste,2022-02,EU,EUR,Colle S. Mustiola di Fabio Cenni 2008 Poggio ai Chiari Sangiovese (Toscana),2008,Sangiovese,87,45.0,14
1b3607a9-86d0-4f26-b257-1563b992f2e9,2022-02-05,Celeste,2022-02,EU,EUR,Bersano 2015 Costalunga  (Barbera d'Asti Superiore),2015,Barbera,87,18.0,9
9b28be73-6220-47c4-a7e7-70634edcd14d,2022-02-05,Celeste,2022-02,EU,EUR,Feudo Maccari 2014 Saia Nero d'Avola (Sicilia),2014,Nero d'Avola,89,39.0,11
ec9716e5-d305-40cd-a5e7-401b8559c52e,2022-02-05,Celeste,2022-02,EU,EUR,Casa Emma 2006  Chianti Classico,2006,Sangiovese,88,10.0,16
fae316bb-fa2f-4530-bb2c-a0fe3f3f6991,2022-02-05,Celeste,2022-02,EU,EUR,Allegrini 2008 Corte Giara  (Valpolicella Ripasso),2008,"Corvina, Rondinella, Molinara",87,20.0,6
17fcc654-c631-4758-9fa5-48cbe47a1335,2022-02-05,Celeste,2022-02,EU,EUR,Cantalici L'Antica Fornace di Ridolfo 2012 Baruffo Riserva  (Chianti Classico),2012,Sangiovese,88,34.0,15
8bd66062-47c4-42dc-b01f-6f6e9ca990a9,2022-02-05,Celeste,2022-02,EU,EUR,Campo al Mare 2009  Bolgheri,2009,Red Blend,89,33.0,10
fc5ac54e-0405-42e0-95d4-1a12bb32176b,2022-02-05,Celeste,2022-02,EU,EUR,Librandi 2009  Cirò,2009,Greco Bianco,87,10.0,15
f63a437a-1506-4a43-a382-d3db1874380b,2022-02-05,Celeste,2022-02,EU,EUR,Gianni Gagliardo 2013 La Matta  (Barbera d'Alba Superiore),2013,Barbera,88,42.0,18
467165ad-49b0-4418-8a2f-4fc321e13587,2022-02-06,Celeste,2022-02,EU,EUR,Castello Tricerchi 2014  Rosso di Montalcino,2014,Sangiovese,85,23.0,19
0269802e-0c03-4309-a83e-b07a471c846d,2022-02-06,Celeste,2022-02,EU,EUR,Tenute Fiorebelli 2011 Coste Bianche  (Amarone della Valpolicella),2011,Corvina,87,52.0,6
05b9edbc-a88d-4ed0-83ac-ff3692dd39d8,2022-02-06,Celeste,2022-02,EU,EUR,Cantine Rallo 2010 Beleda Catarratto (Alcamo),2010,Catarratto,87,10.0,1
a4b6e1a9-e6e2-4176-9739-1185e4adf66b,2022-02-06,Celeste,2022-02,EU,EUR,I Campi 2003 Campo Marna Cinquecento  (Amarone della Valpolicella),2003,"Corvina, Rondinella, Molinara",87,10.0,16
ae1bc4eb-59c5-4d66-b958-52524014429a,2022-02-06,Celeste,2022-02,EU,EUR,Colosi 2006 500ml  (Passito di Pantelleria),2006,Zibibbo,87,51.0,16
2a7b6b03-3cef-42e5-baf5-12241f7c7b9b,2022-02-06,Celeste,2022-02,EU,EUR,Sansonina 2012  Lugana,2012,Turbiana,87,30.0,16
70d2ec7b-73a0-4328-90e3-35f7790fe007,2022-02-06,Celeste,2022-02,EU,EUR,Monte del Frá 2006  Custoza,2006,White Blend,85,13.0,5
1bfb3afd-52ac-413b-ba03-b063c3824bb7,2022-02-06,Celeste,2022-02,EU,EUR,Piersanti 2012 Raphael  (Verdicchio dei Castelli di Jesi Classico),2012,Verdicchio,86,10.0,0
5d664092-d29c-4cde-a899-70b0e2233099,2022-02-06,Celeste,2022-02,EU,EUR,Collavini 2013 Turian Ribolla Gialla (Colli Orientali del Friuli),2013,Ribolla Gialla,88,24.0,10
c46ae931-857b-41b5-bb5d-c69e1282c219,2022-02-06,Celeste,2022-02,EU,EUR,Cambria 2009 Suaviter Nero d'Avola (Sicilia),2009,Nero d'Avola,88,17.0,12
3356b4be-0fa9-4e7f-9701-4d4d076abb8f,2022-02-06,Celeste,2022-02,EU,EUR,Drei Donà Tenuta La Palazza 2005 Il Tornese Chardonnay (Emilia-Romagna),2005,Chardonnay,89,27.0,11
b5dca972-d951-459a-a2bd-16e1e427a762,2022-02-06,Celeste,2022-02,EU,EUR,Cavalchina 2009 Torre d'Orti  (Amarone della Valpolicella),2009,Red Blend,87,10.0,18
e590dfc0-fcf7-4dea-b954-c7103a206c82,2022-02-06,Celeste,2022-02,EU,EUR,Carpenè Malvolti NV Extra Dry  (Conegliano Valdobbiadene Prosecco Superiore),,Glera,86,16.0,14
2c4be335-d639-4eee-bfaa-aaa89baff0da,2022-02-06,Celeste,2022-02,EU,EUR,Veglio 2015  Dolcetto d'Alba,2015,Dolcetto,86,16.0,13
10c23364-403d-4da6-89b3-ca0495f0c44b,2022-02-06,Celeste,2022-02,EU,EUR,Jacopo Biondi-Santi 2005 Braccale  (Maremma),2005,Red Blend,87,18.0,10
0a0a24de-68b9-4c7b-831e-6b4c901c08dd,2022-02-06,Celeste,2022-02,EU,EUR,Manimurci 2006 Calore Aglianico (Campania),2006,Aglianico,87,10.0,10
eadeebc5-7849-4114-a18a-7d79a6e802ef,2022-02-06,Celeste,2022-02,EU,EUR,Castello d'Albola 2009 Le Ellere  (Chianti Classico),2009,Sangiovese,88,25.0,14
3640249a-e1d4-4818-9192-d3ce75466867,2022-02-06,Celeste,2022-02,EU,EUR,Kris 2014 Pinot Grigio (Delle Venezie),2014,Pinot Grigio,87,12.0,1
5079b171-2caf-4ffa-bfab-791f2cc68054,2022-02-06,Celeste,2022-02,EU,EUR,Donna Olimpia 1898 2011  Bolgheri,1898,Red Blend,89,35.0,18
862c91d8-e676-4594-866a-d6ecbbd48c5f,2022-02-06,Celeste,2022-02,EU,EUR,Il Mosnel 2010 Brut Satèn Chardonnay (Franciacorta),2010,Chardonnay,86,41.0,12
6116e29f-5c88-4bfd-804d-f1fc53c9fccb,2022-02-06,Celeste,2022-02,EU,EUR,La Valentina 2012 Bellovedere Riserva  (Montepulciano d'Abruzzo),2012,Montepulciano,87,40.0,9
53895edd-7616-41e3-8516-5e0f88bcfa0d,2022-02-06,Celeste,2022-02,EU,EUR,Mezzacorona 2006 Riserva Pinot Grigio (Trentino),2006,Pinot Grigio,88,15.0,0
82d01821-7828-4329-9d62-ecd781320f19,2022-02-06,Celeste,2022-02,EU,EUR,Valter Scarbolo 2008 XL Pinot Grigio (Friuli Grave),2008,Pinot Grigio,88,22.0,19
23fcf107-d715-4b08-974e-3cc652f4dba3,2022-02-07,Celeste,2022-02,EU,EUR,La Tunella 2007 Rjgialla Selènze Ribolla Gialla (Colli Orientali del Friuli),2007,Ribolla Gialla,88,21.0,3
0be87221-8f0a-43bd-9b40-047d516929bb,2022-02-07,Celeste,2022-02,EU,EUR,La Tunella 2006 Rjgialla Selènze Ribolla Gialla (Colli Orientali del Friuli),2006,Ribolla Gialla,88,21.0,19
646237b1-4d5b-4d22-8c53-2e886edee291,2022-02-07,Celeste,2022-02,EU,EUR,Fattoria il Palagio 2006  Vernaccia di San Gimignano,2006,Vernaccia,88,15.0,7
4e72f651-29c2-4102-963f-05eb4858a971,2022-02-07,Celeste,2022-02,EU,EUR,Borgo Magredo 2010 Brut Millesimato  (Prosecco),2010,Glera,87,17.0,6
1daa3f96-418b-4bab-bf7e-32b844b59fb9,2022-02-07,Celeste,2022-02,EU,EUR,Cantagallo 2013 Riserva  (Chianti Montalbano),2013,Sangiovese,89,30.0,4
b104af36-86c3-4649-8490-71b90ecf516c,2022-02-07,Celeste,2022-02,EU,EUR,Oasi degli Angeli 2009 Kurni Montepulciano (Marche),2009,Montepulciano,85,100.0,19
7f789d96-217d-41fb-877b-bcd222863a1e,2022-02-07,Celeste,2022-02,EU,EUR,Feudo Maccari 2016 Rosé (Terre Siciliane),2016,Rosé,86,16.0,0
1b504f76-cb0b-4a3a-bb0e-a6ca8cab0749,2022-02-07,Celeste,2022-02,EU,EUR,Sergio Mottura 2013 Tracugnano  (Orvieto),2013,White Blend,87,17.0,4
5917596b-afef-4f09-a5c3-8be54e0ae88b,2022-02-07,Celeste,2022-02,EU,EUR,Colosi 2016 Nero d'Avola (Terre Siciliane),2016,Nero d'Avola,89,17.0,15
b9f98c54-dc7d-48d8-aa35-598c37359a35,2022-02-07,Celeste,2022-02,EU,EUR,Cantine Lenotti di Lenotti 2009 Le Crosare  (Valpolicella Classico Superiore Ripasso),2009,"Corvina, Rondinella, Molinara",88,29.0,13
b5175c77-5aa5-4989-a29d-c0255122e9d9,2022-02-07,Celeste,2022-02,EU,EUR,Antonutti 2010 Vis Terrae Pinot Grigio (Friuli Grave),2010,Pinot Grigio,88,17.0,10
96d38fe0-4d73-4415-a853-4e1c304feb52,2022-02-07,Celeste,2022-02,EU,EUR,Borgogno 2009 Fossati  (Barolo),2009,Nebbiolo,89,120.0,16
d4bed795-2d7d-43a9-8a3b-0fa8fef2aca0,2022-02-07,Celeste,2022-02,EU,EUR,Pratesi 2014 Carmione  (Carmignano),2014,Red Blend,89,20.0,10
ef8a395a-049a-432f-b6f7-72528ee715f3,2022-02-07,Celeste,2022-02,EU,EUR,Castello di Montepò 2011 Braccale Red (Toscana),2011,Red Blend,86,30.0,7
65472060-88f0-4730-88f4-58ceda04d840,2022-02-07,Celeste,2022-02,EU,EUR,Codice Citra 2010 Caroso Riserva  (Montepulciano d'Abruzzo),2010,Montepulciano,88,28.0,15
5bc9209d-0387-4322-8004-1d78f31d74e4,2022-02-07,Celeste,2022-02,EU,EUR,Gru 2015  Montepulciano d'Abruzzo,2015,Montepulciano,85,10.0,9
0f30099a-e403-499c-971a-c695fec2be6e,2022-02-07,Celeste,2022-02,UK,GBP,Cantagallo 2013 Riserva  (Chianti Montalbano),2013,Sangiovese,89,30.0,2
967d098c-397e-4bf8-b2c2-aebcbeb59860,2022-02-08,Celeste,2022-02,EU,EUR,Fattoria Poggerino 2013  Chianti Classico,2013,Sangiovese,88,25.0,19
84b41cfa-081a-4590-955c-6b1a0a9aaf58,2022-02-08,Celeste,2022-02,EU,EUR,Argiolas 2011 Antonio 100 Red (Isola dei Nuraghi),2011,Red Blend,89,70.0,9
f278ba2b-2a7a-4a7a-8d72-ae9f7c65d164,2022-02-08,Celeste,2022-02,EU,EUR,Castello Monaci 2007 Èmera White (Salento),2007,White Blend,86,17.0,8
5ea5b5ac-450b-4dc4-b16e-ab759b815c2d,2022-02-08,Celeste,2022-02,EU,EUR,Lungarotti 2012 Rubesco Red (Torgiano),2012,Red Blend,86,17.0,17
556f4a7a-c397-4f57-ae0e-0cb3e4f93096,2022-02-08,Celeste,2022-02,EU,EUR,San Polo 2009  Brunello di Montalcino,2009,Sangiovese,87,80.0,18
3b119606-b8fc-428c-b394-e8b471a0c4c0,2022-02-08,Celeste,2022-02,EU,EUR,Paolo Calì 2016 Blues Grillo (Terre Siciliane),2016,Grillo,89,10.0,0
756d6050-9121-414e-bbb9-b2782de4022a,2022-02-08,Celeste,2022-02,EU,EUR,Adanti 2007 Arquata Red (Umbria),2007,Red Blend,87,35.0,15
6c0286af-90c0-435d-b415-4029f3f0aad5,2022-02-08,Celeste,2022-02,EU,EUR,Tedeschi 2011 Capitel San Rocco  (Valpolicella Superiore Ripasso),2011,Red Blend,89,24.0,6
afb4c478-ec97-400a-a6b7-d4053ea1f588,2022-02-08,Celeste,2022-02,EU,EUR,Azienda Agricola Cogno 2008 Vigna del Mandorlo  (Dolcetto d'Alba),2008,Dolcetto,86,10.0,11
7bb10ff8-9810-4996-80e5-325bb4b0cb49,2022-02-08,Celeste,2022-02,EU,EUR,SassodiSole 2007 Riserva  (Brunello di Montalcino),2007,Sangiovese,89,10.0,9
e8e996c1-1414-4066-b102-578178bb0495,2022-02-08,Celeste,2022-02,EU,EUR,Caposaldo 2015  Chianti,2015,Red Blend,85,11.0,18
92a5949e-edac-4b94-966e-50ce590917cb,2022-02-08,Celeste,2022-02,EU,EUR,Giribaldi 2010  Barolo,2010,Nebbiolo,89,48.0,3
aa47f5c8-c168-4d76-b16a-6e05f2cadbce,2022-02-08,Celeste,2022-02,EU,EUR,Conti di Buscareto 2008 Ammazzaconte  (Verdicchio dei Castelli di Jesi),2008,Verdicchio,87,23.0,5
72a1f364-9183-4b86-bcec-3d2c6aa3fca8,2022-02-08,Celeste,2022-02,EU,EUR,Feudo Arancio 2010 Hekate White (Terre Siciliane),2010,White Blend,89,30.0,13
2f43ef93-a0ae-4853-adbe-feebffef1736,2022-02-08,Celeste,2022-02,UK,GBP,SassodiSole 2007 Riserva  (Brunello di Montalcino),2007,Sangiovese,89,10.0,5
d5fc1fe2-328c-4e30-84f9-321b7eb497d6,2022-02-08,Celeste,2022-02,UK,GBP,Giribaldi 2010  Barolo,2010,Nebbiolo,89,48.0,2
5337a8ca-7da4-43d6-8a86-606bc39594d0,2022-02-09,Celeste,2022-02,EU,EUR,Castello del Poggio 2011 Dolcetto (Monferrato),2011,Dolcetto,86,16.0,11
7eaea009-9f00-46c3-9bc9-409b13b0226e,2022-02-09,Celeste,2022-02,EU,EUR,Cottanera 2010 Barbazzale White (Sicilia),2010,White Blend,85,16.0,1
e160e966-445c-4af1-8101-bb784ffd073c,2022-02-09,Celeste,2022-02,EU,EUR,Alessandro Veglio 2011 Gattera  (Barolo),2011,Nebbiolo,87,10.0,11
