TransactionId,TransactionDate,OnlineRetailer,SalesMonth,SalesRegion,SalesCurrency,Title,Vintage,Variety,Score,ListPrice,Quantity
abd1d084-850b-4ed5-a5b0-13412f4980a0,2022-08-02,Celeste,2022-08,EU,EUR,Andriano 2015 Pinot Nero (Alto Adige),2015,Pinot Nero,89,28.0,21
68452eee-9ecd-44ef-a57f-5307a2ecccd3,2022-08-02,Celeste,2022-08,EU,EUR,Valle dell'Acate 2011 Case Ibidini Insolia (Sicilia),2011,Insolia,86,15.0,22
7f6183d8-fb07-4637-b436-a849e95129dc,2022-08-03,Celeste,2022-08,EU,EUR,Il Conventino 2014  Rosso di Montepulciano,2014,Red Blend,86,22.0,16
b3ba583e-8e49-4550-befe-8159cdc2db06,2022-08-03,Celeste,2022-08,EU,EUR,Ambrogio e Giovanni Folonari 2015 Campo al Mare  (Bolgheri),2015,Red Blend,88,32.0,15
7b477f7c-e37e-4a28-b4b9-efc2f2b6a719,2022-08-03,Celeste,2022-08,EU,EUR,Nottola 2013  Rosso di Montepulciano,2013,Red Blend,88,18.0,19
d299198b-2845-4c1f-9076-0a6a1684da04,2022-08-03,Celeste,2022-08,EU,EUR,Ruggeri & C. 2010 Vecchie Viti Brut  (Conegliano Valdobbiadene Prosecco Superiore),2010,Glera,88,10.0,22
d410f88d-5208-4bad-8bab-c81c48c37c3a,2022-08-03,Celeste,2022-08,EU,EUR,Parmoleto 2011  Montecucco,2011,Sangiovese,86,25.0,24
7e711e88-4c25-4399-b30c-bee6693f294b,2022-08-03,Celeste,2022-08,EU,EUR,St. Michael-Eppan 2000 Sanct Valentin Sauvignon Blanc (Alto Adige),2000,Sauvignon Blanc,87,28.0,22
969884c6-1710-4a94-a85a-791f520bd9af,2022-08-03,Celeste,2022-08,EU,EUR,La Canosa 2009 Pek� Pecorino (Marche),2009,Pecorino,87,10.0,15
9818e4d8-2548-4d14-962b-dc8d8d8afc6d,2022-08-03,Celeste,2022-08,EU,EUR,Alberto Longo 2007 Le Fossette Falanghina (Puglia),2007,Falanghina,87,18.0,22
051fb90e-0af2-4b5b-b844-982d458efc23,2022-08-03,Celeste,2022-08,EU,EUR,Barberani 2010 Luigi e Giovanni  (Orvieto Classico Superiore),2010,White Blend,88,50.0,16
f265a5fa-0de9-4993-b944-61169409573e,2022-08-03,Celeste,2022-08,EU,EUR,C� del V�nt NV Brut Chardonnay (Franciacorta),,Chardonnay,87,20.0,18
09fed489-8532-41c3-b9f7-d367d36899bc,2022-08-03,Celeste,2022-08,EU,EUR,Palazzone 2014 Terre Vineate  (Orvieto Classico Superiore),2014,White Blend,87,13.0,15
c89d6193-e9a3-4774-8d1d-5ebd71eb610c,2022-08-04,Celeste,2022-08,EU,EUR,Biondi Santi 2008  Rosso di Montalcino,2008,Sangiovese Grosso,88,75.0,24
f71928f9-945f-4599-9416-5c72f0257914,2022-08-04,Celeste,2022-08,EU,EUR,Cantina Produttori San Michele Appiano 2015 Lahn Sauvignon (Alto Adige),2015,Sauvignon,89,26.0,16
bd7089c5-2aa9-45c3-ab70-611be7702db6,2022-08-04,Celeste,2022-08,EU,EUR,Ca' del Baio 2012 Asili  (Barbaresco),2012,Nebbiolo,87,10.0,21
32651f1e-89b0-43b9-831e-9b293e9de963,2022-08-04,Celeste,2022-08,EU,EUR,Le Colture NV Fagher Brut  (Valdobbiadene Prosecco Superiore),,Glera,89,18.0,21
e792fa43-f0cd-407e-9d0b-e32042594c4a,2022-08-04,Celeste,2022-08,EU,EUR,Ascheri 2012  Barolo,2012,Nebbiolo,89,50.0,23
88d6c6ad-8608-4c47-ba74-e56c46f9aa09,2022-08-04,Celeste,2022-08,EU,EUR,Bixio 2008  Amarone della Valpolicella Classico,2008,"Corvina, Rondinella, Molinara",88,10.0,17
f0831b63-1aa6-4958-9787-22acf872a5ef,2022-08-04,Celeste,2022-08,EU,EUR,Ceuso 2013 Scurati Nero d'Avola (Terre Siciliane),2013,Nero d'Avola,88,16.0,18
f6b35cb0-866b-485c-867f-3a85b57c11e2,2022-08-04,Celeste,2022-08,EU,EUR,Cantine San Silvestro 2009 Primaio  (Dolcetto d'Alba),2009,Dolcetto,86,14.0,19
733c571c-5d1f-4850-b3c8-faabde5bf441,2022-08-04,Celeste,2022-08,EU,EUR,Giorgio Meletti Cavallari 2013 Borgeri  (Bolgheri),2013,Red Blend,88,28.0,19
859ab398-0b55-4ad9-aeb3-08325037c9fd,2022-08-04,Celeste,2022-08,EU,EUR,Ruffino 2005 Riserva Santedame  (Chianti Classico),2005,Sangiovese,88,10.0,16
8bb37eb3-653e-41c2-a470-4f72b8872db2,2022-08-04,Celeste,2022-08,EU,EUR,Gradis'ciutta 2014 Friulano (Collio),2014,Friulano,89,22.0,15
0f289909-abd8-4f65-af0c-33212b45132b,2022-08-04,Celeste,2022-08,EU,EUR,Tenuta La Badiola 2013 642� Il Canapone  (Maremma Toscana),2013,Red Blend,88,18.0,16
42859f54-5709-422e-90d3-4e988a9cfd5b,2022-08-04,Celeste,2022-08,EU,EUR,Ada Nada 2011 Valeirano  (Barbaresco),2011,Nebbiolo,87,41.0,20
50f20e55-a9bd-40b4-bf92-3c1f6b125b79,2022-08-04,Celeste,2022-08,EU,EUR,C�Maiol 2015  Lugana,2015,Turbiana,87,26.0,18
c3cada15-fbf0-4817-a715-e31501d9e14c,2022-08-04,Celeste,2022-08,EU,EUR,Pratesi 2013 Il Circo Rosso Riserva  (Carmignano),2013,Red Blend,89,30.0,21
72c3bf8d-9028-414b-81af-07d478578ec5,2022-08-04,Celeste,2022-08,EU,EUR,Terre di Giurfo 2012 Kuntari Nero d'Avola (Sicilia),2012,Nero d'Avola,88,19.0,18
d113718a-d2ce-4a6b-823f-b35be4906eaf,2022-08-05,Celeste,2022-08,EU,EUR,Tenimenti Famiglia Cavallero 2009 La Fenice  (Barolo),2009,Nebbiolo,88,45.0,24
f3da9a4f-dcd7-4f42-ae93-11d0cbb55ddf,2022-08-05,Celeste,2022-08,EU,EUR,Cesari 2009 Cento Filari  (Lugana),2009,White Blend,88,22.0,23
77f64020-9fe5-4f8d-85bb-820c966aff32,2022-08-05,Celeste,2022-08,EU,EUR,Zym� 2008  Valpolicella Classico Superiore,2008,"Corvina, Rondinella, Molinara",89,46.0,21
22c6c125-2891-41f8-b509-78fe272bafee,2022-08-05,Celeste,2022-08,EU,EUR,Poggio al Chiuso 2014 Voltaccia 49 Merlot (Toscana),2014,Merlot,85,25.0,18
ada12e50-11eb-47f4-bcb2-33a26d41de30,2022-08-05,Celeste,2022-08,EU,EUR,Travaglini 2012 Nebbiolo (Coste della Sesia),2012,Nebbiolo,89,23.0,23
0f00dd20-590d-47eb-8ea6-5839ada249ba,2022-08-05,Celeste,2022-08,EU,EUR,Panzanello 2006  Chianti Classico,2006,Sangiovese,88,10.0,22
33c47f8c-4875-4c48-8ea8-7f2741dd1ec4,2022-08-05,Celeste,2022-08,EU,EUR,Villa Mottura 2012 Negroamaro (Salento),2012,Negroamaro,86,17.0,22
4fff6d29-53f1-467b-821f-5bcee21b7f5a,2022-08-05,Celeste,2022-08,EU,EUR,Aia Vecchia 2012 Lagone Red (Toscana),2012,Red Blend,85,15.0,21
c8124336-f00f-4fb0-9d3b-717fc040de28,2022-08-05,Celeste,2022-08,EU,EUR,Ricci Curbastro NV Brut Sparkling (Franciacorta),,Sparkling Blend,87,10.0,24
ada9d5ac-4435-44bb-ae2f-269576e87618,2022-08-05,Celeste,2022-08,EU,EUR,Terre di San Venanzio Fortunato NV Extra Dry  (Conegliano Valdobbiadene Prosecco Superiore),,Glera,85,15.0,18
807c6a92-d0a3-4df8-9bb3-8a3bebf2f2e6,2022-08-05,Celeste,2022-08,EU,EUR,La Colombina 2005  Brunello di Montalcino,2005,Sangiovese Grosso,89,40.0,18
0f815734-62bf-4400-b7f2-ee32d3e0fe2b,2022-08-06,Celeste,2022-08,EU,EUR,Le Casalte 2014  Rosso di Montepulciano,2014,Red Blend,87,18.0,15
628494ba-4074-42d6-b74d-f0c2c69bcc66,2022-08-06,Celeste,2022-08,EU,EUR,Antichi Vinai 1877 2013 Pietralava Red (Etna),1877,Red Blend,88,10.0,24
0a335006-08f0-424d-8873-0d9c8f6d14c6,2022-08-06,Celeste,2022-08,EU,EUR,Corte alla Flora 2011  Vino Nobile di Montepulciano,2011,Red Blend,87,16.0,18
ecb9ae28-1e30-4b3b-a5e5-a0259593a34b,2022-08-06,Celeste,2022-08,EU,EUR,Cantina Sociale Cooperativa di Copertino 2001 Riserva Negroamaro (Copertino),2001,Negroamaro,87,15.0,23
541d547a-a578-47c5-90bc-7fac4d91ff40,2022-08-06,Celeste,2022-08,EU,EUR,Cantina Produttori San Michele Appiano 2012 Pinot Grigio (Alto Adige),2012,Pinot Grigio,89,17.0,20
b420d9ae-34d1-4bb3-a26c-a609957e6f4f,2022-08-06,Celeste,2022-08,EU,EUR,Cantina del Taburno 2007 Fiano (Beneventano),2007,Fiano,86,22.0,21
e4dc8b33-5f97-4e56-b8ad-8081d5ef46fb,2022-08-06,Celeste,2022-08,EU,EUR,Canneto 2006  Vino Nobile di Montepulciano,2006,Prugnolo Gentile,88,19.0,15
e0c7877a-9f34-45a3-8aa5-bc9bedccfa1f,2022-08-06,Celeste,2022-08,EU,EUR,Villa Rubini 2007 Chardonnay (Colli Orientali del Friuli),2007,Chardonnay,85,15.0,21
b121ac6e-1ecf-4e1a-8b9c-eaeb6e2f0260,2022-08-06,Celeste,2022-08,EU,EUR,Novaia 2010 Vigneto I Cantoni  (Valpolicella Classico Superiore),2010,Red Blend,88,25.0,20
d9e77df7-d462-45ba-9756-4be305c6f24b,2022-08-06,Celeste,2022-08,EU,EUR,Feudo Arancio 2014 Tinchit� Ros� (Terre Siciliane),2014,Ros�,88,13.0,23
2639668d-f7ef-4c3f-80bf-0bd1df6c2eb4,2022-08-06,Celeste,2022-08,EU,EUR,Murgo 2012 Rosso  (Etna),2012,Nerello Mascalese,88,10.0,24
d79c8b23-9338-4a8e-85cb-74b518a445f7,2022-08-06,Celeste,2022-08,EU,EUR,Saladini Pilastri 2010 Montetinello  (Rosso Piceno),2010,Red Blend,86,10.0,20
2b63d4d8-7c59-454a-91e4-459c9c3d9e47,2022-08-06,Celeste,2022-08,EU,EUR,Corte Sermana 2015 Cromalgo  (Lugana),2015,Turbiana,87,19.0,18
c92d4db7-0877-4816-a6ab-6b4a19ac0fe7,2022-08-06,Celeste,2022-08,EU,EUR,Il Paradiso di Manfredi 2014  Rosso di Montalcino,2014,Sangiovese,89,48.0,21
5b0b89ce-a406-4241-97ef-a05371388967,2022-08-06,Celeste,2022-08,EU,EUR,Sergio Mottura 2013 Secco  (Orvieto),2013,White Blend,86,15.0,20
9d366d30-4472-4d38-8dd4-8876be656a2e,2022-08-06,Celeste,2022-08,EU,EUR,Cantina del Barone 2012 Particella 928  (Fiano di Avellino),2012,Fiano,86,10.0,20
dee9596e-9992-4807-8982-376aabbe8550,2022-08-06,Celeste,2022-08,EU,EUR,Settesoli 2011 Seligo Red (Sicilia),2011,Red Blend,87,30.0,20
b7fde457-a661-4526-b9d8-5977d3e4f054,2022-08-06,Celeste,2022-08,EU,EUR,Lamberti NV Extra Dry  (Prosecco),,Glera,85,15.0,15
6a2c435b-5745-4915-9e28-98b1c21ffa04,2022-08-07,Celeste,2022-08,EU,EUR,Feudi del Pisciotto 2010 Carolina Marengo Frappato (Sicilia),2010,Frappato,87,21.0,21
e248360e-9119-4624-a624-b482264871d5,2022-08-07,Celeste,2022-08,EU,EUR,Ocone 2006  Aglianico del Taburno,2006,Aglianico,86,13.0,15
2c5e4542-358d-4157-b3c7-857532c48826,2022-08-07,Celeste,2022-08,EU,EUR,Castellari Bergaglio 2013 Rovereto Vignavecchia  (Gavi),2013,Cortese,89,32.0,20
097b9c5f-46c5-4131-a3ec-7abc0eb5d1bc,2022-08-07,Celeste,2022-08,EU,EUR,Volpaia 2005 Riserva Coltassala  (Chianti Classico),2005,Sangiovese,88,54.0,15
d9c0a9db-c983-443a-891a-302d5f2690e3,2022-08-07,Celeste,2022-08,EU,EUR,Oddero 2013 Gallina  (Barbaresco),2013,Nebbiolo,88,60.0,20
73214d6f-6844-467f-94d8-daa6336aa6f8,2022-08-07,Celeste,2022-08,EU,EUR,Villa Matilde 2007 Tenuta Rocca dei Leoni Aglianico (Campania),2007,Aglianico,87,10.0,15
0709d1c2-cfde-46a6-b91b-0a0bce658d92,2022-08-07,Celeste,2022-08,EU,EUR,Beccarello 2008 Oro Cason Brus� Vino Passito Friulano (Lison-Pramaggiore),2008,Friulano,88,45.0,21
76cb614f-8b15-4839-8bca-1a1bf3823adc,2022-08-07,Celeste,2022-08,EU,EUR,Mastroberardino 2009 Falanghina (Sannio),2009,Falanghina,87,10.0,16
476611be-f1e2-4592-a8e0-1602609247ac,2022-08-07,Celeste,2022-08,EU,EUR,Feudi di Terra d'Otranto 2007 Passerose Ros� (Puglia),2007,Ros�,85,15.0,23
959d954d-492f-4f7d-a37a-6b8901f14fde,2022-08-07,Celeste,2022-08,EU,EUR,Drusian NV Extra Dry  (Valdobbiadene Prosecco Superiore),,Glera,87,18.0,20
a757a56d-1b97-4993-afbc-48bee6fea7a1,2022-08-07,Celeste,2022-08,EU,EUR,Farina 2011 Montecorna  (Valpolicella Classico Superiore Ripasso),2011,Red Blend,89,20.0,17
441fd9d4-2b3e-4a32-a7f3-ddcb07f75277,2022-08-07,Celeste,2022-08,EU,EUR,Fattoria La Vialla 2015 Casa Conforto  (Chianti Superiore),2015,Red Blend,89,17.0,16
8d49a5f7-e49b-4289-8d25-5b5a6a937019,2022-08-07,Celeste,2022-08,EU,EUR,Fattoria Zerbina 2009 Il 500  (Sangiovese di Romagna),2009,Sangiovese,88,11.0,24
17a5d37d-b87a-4b7c-9971-1fe2fba82638,2022-08-07,Celeste,2022-08,EU,EUR,Collelungo 2006 Riserva  (Chianti Classico),2006,Sangiovese,87,10.0,18
c4565dea-db81-43b5-89d3-3dc2f7985be0,2022-08-07,Celeste,2022-08,EU,EUR,Bindi Sergardi 2013 Al Canapo  (Chianti Colli Senesi),2013,Sangiovese,86,15.0,24
345388db-73ac-4666-8c97-5a5e6b1a7a1b,2022-08-07,Celeste,2022-08,EU,EUR,Rotari NV Ros� Sparkling (Trento),,Sparkling Blend,89,13.0,16
39ab2fbc-13c8-48ab-9d27-4f9029f802a7,2022-08-07,Celeste,2022-08,EU,EUR,Villa Girardi 2012  Amarone della Valpolicella Classico,2012,Red Blend,86,65.0,19
34d47cf8-7e02-40f9-9bc8-9d2f3fc3fb88,2022-08-07,Celeste,2022-08,EU,EUR,Vignavecchia 2010 Riserva  (Chianti Classico),2010,Red Blend,89,45.0,22
e48943d1-fc58-469f-9172-5e9a9be5ce30,2022-08-07,Celeste,2022-08,EU,EUR,Giordano 2007 Alberello Cinquanta  (Primitivo di Manduria),2007,Primitivo,87,18.0,19
050261c4-5140-4073-bca8-47123070eace,2022-08-07,Celeste,2022-08,EU,EUR,Bucci 2015  Verdicchio dei Castelli di Jesi Classico Superiore,2015,Verdicchio,88,21.0,23
2bfaea5c-ab9d-475e-944c-a669f9abe529,2022-08-08,Celeste,2022-08,EU,EUR,Giuseppe Cortese 2005 Rabaj�  (Barbaresco),2005,Nebbiolo,88,55.0,15
e63eb93c-077c-409e-87fe-a2d404d5acde,2022-08-08,Celeste,2022-08,EU,EUR,San Simone 2010 Perlae Naonis Brut Millesimato  (Prosecco),2010,Glera,86,14.0,24
f8578055-8efa-4121-a557-f1bcb130e50d,2022-08-08,Celeste,2022-08,EU,EUR,Caiarossa 2011 Oro di Caiarossa Petit Manseng (Toscana),2011,Petit Manseng,88,50.0,20
750c50b7-33e9-468a-82d6-eb6432a11c2a,2022-08-08,Celeste,2022-08,EU,EUR,Le Vigne di Alice 2008 Millesimato Extra Dry  (Prosecco di Conegliano e Valdobbiadene),2008,Prosecco,85,15.0,23
29548747-7ab8-4612-852d-1bcfcf14324b,2022-08-08,Celeste,2022-08,EU,EUR,Rinaldini NV Vecchio Moro  (Lambrusco dell'Emilia),,Lambrusco,86,10.0,22
cb6c882c-ab55-4f07-bd23-21ab5d2c200b,2022-08-08,Celeste,2022-08,EU,EUR,Montesel NV Vigna del Paradiso Extra Dry  (Prosecco di Conegliano e Valdobbiadene),,Prosecco,85,20.0,23
3e7f19c6-4690-490f-ba88-0f39cc53c4ee,2022-08-08,Celeste,2022-08,EU,EUR,Castello di San Donato in Perano 2005 Riserva  (Chianti Classico),2005,Sangiovese,88,10.0,15
060fe2ec-ded7-4a21-a585-23fef084c45b,2022-08-08,Celeste,2022-08,EU,EUR,Tenuta di Castellaro 2011 Nero Ossidiana Red (Sicilia),2011,Red Blend,88,30.0,18
8037557c-1bb2-407e-9121-ecf8d535c19f,2022-08-08,Celeste,2022-08,EU,EUR,Corvo 2010 Rosso Red (Sicilia),2010,Red Blend,85,10.0,20
87d67afc-3418-45c4-8f8d-5b2e4d045175,2022-08-08,Celeste,2022-08,EU,EUR,Luigi Righetti 2010 Campolieti  (Valpolicella Classico Superiore Ripasso),2010,"Corvina, Rondinella, Molinara",87,17.0,15
60a7c14d-1144-42a0-b05d-be3a4ef7a8ac,2022-08-08,Celeste,2022-08,EU,EUR,Montesole 2014 Vigna Breccia  (Greco di Tufo),2014,Greco,88,26.0,24
f07c34e8-8184-4cd7-89a6-5defb97a93a3,2022-08-08,Celeste,2022-08,EU,EUR,Tedeschi 2011 Lucchine  (Valpolicella Classico),2011,"Corvina, Rondinella, Molinara",87,14.0,18
5698b0d3-fec0-48e7-8e50-2a7e3c0f52b1,2022-08-08,Celeste,2022-08,EU,EUR,Monzio Compagnoni 2010 Sat�n Brut Chardonnay (Franciacorta),2010,Chardonnay,88,26.0,16
1a15aea0-f6eb-4c75-ad50-c864eb34753e,2022-08-08,Celeste,2022-08,EU,EUR,Bottega Vinai 2013 Pinot Nero (Trentino),2013,Pinot Nero,88,18.0,19
fa417bc1-e18b-4772-8dbc-3fcb62115785,2022-08-08,Celeste,2022-08,EU,EUR,Fattoria di Montemaggio 2009 Riserva  (Chianti Classico),2009,Red Blend,89,35.0,15
ba936e0f-1afd-49f9-9182-675eeed131ec,2022-08-08,Celeste,2022-08,EU,EUR,Bonacchi 2008 Casalino  (Brunello di Montalcino),2008,Sangiovese Grosso,89,10.0,24
6ed9809c-6de7-4e04-a7bc-675360f98011,2022-08-08,Celeste,2022-08,EU,EUR,Fornacina 2014  Rosso di Montalcino,2014,Sangiovese,85,24.0,16
805c0715-88d0-49af-9492-9e68d4d827c1,2022-08-08,Celeste,2022-08,EU,EUR,Fabio Motta 2012 Pievi  (Bolgheri),2012,Red Blend,88,20.0,20
c36ec350-5d1f-4bcd-a1e7-7d21be5caa6a,2022-08-08,Celeste,2022-08,EU,EUR,Casa Belfi NV Bianco White (Delle Venezie),,White Blend,89,10.0,19
18a95f5c-4d86-4a66-b764-31c159379e07,2022-08-08,Celeste,2022-08,EU,EUR,Fazio 2015 Aegades Grillo (Erice),2015,Grillo,87,25.0,16
7ba7c80d-5356-492d-840d-9b98a1118a8b,2022-08-08,Celeste,2022-08,EU,EUR,Bolla 2007 Le Poiane  (Valpolicella Classico Superiore Ripasso),2007,"Corvina, Rondinella, Molinara",87,14.0,21
cfcf9e41-0758-43d4-aaac-598fe1a6313a,2022-08-08,Celeste,2022-08,EU,EUR,Fattoria di Grignano 2012 Poggio Gualtieri Riserva  (Chianti Rufina),2012,Red Blend,89,25.0,18
e5fd58a0-946c-42ee-8ca0-739d3a312c8d,2022-08-08,Celeste,2022-08,EU,EUR,Sirch 2013 Ribolla Gialla (Colli Orientali del Friuli),2013,Ribolla Gialla,87,20.0,19
ae656509-9833-4506-9b3c-72146387e0cb,2022-08-08,Celeste,2022-08,EU,EUR,Tenuta La Badiola 2013 642� Il Canapone  (Maremma Toscana),2013,Red Blend,88,18.0,15
a1603dc2-bec2-46b9-b972-f8805ee8c149,2022-08-08,Celeste,2022-08,EU,EUR,Valle dell'Acate 2009 Case Ibidini Syrah (Sicilia),2009,Syrah,87,14.0,23
4e35f5d6-18fd-47c1-b9aa-018470e3a14a,2022-08-08,Celeste,2022-08,EU,EUR,Montresor 2010 Capitel della Crosara  (Valpolicella Ripasso),2010,"Corvina, Rondinella, Molinara",87,16.0,19
41158869-b81c-479c-bf2b-6d5796a523cc,2022-08-08,Celeste,2022-08,EU,EUR,Gianni Voerzio 2009 Rochettevino  (Dolcetto d'Alba),2009,Dolcetto,88,25.0,15
e01a547c-ce08-40a8-9d26-bb40d6249eb9,2022-08-09,Celeste,2022-08,EU,EUR,Castel Sallegg 2013 Bischofsleiten Lago di Caldaro Classico Schiava (Alto Adige),2013,Schiava,88,20.0,19
c62301a7-e429-49fa-80a8-41a4b957ff32,2022-08-09,Celeste,2022-08,EU,EUR,Palagetto 2004 Riserva  (Vernaccia di San Gimignano),2004,Vernaccia,88,30.0,19
b457dd60-badd-4578-abdf-e56cd94470e9,2022-08-09,Celeste,2022-08,EU,EUR,Tenuta Rapital� 2012 Alto Nero Nero d'Avola (Sicilia),2012,Nero d'Avola,88,23.0,24
88bd2d36-3080-4c85-850f-7d5a54ab1e1f,2022-08-09,Celeste,2022-08,EU,EUR,Piersanti 2012 Raphael  (Verdicchio dei Castelli di Jesi Classico),2012,Verdicchio,86,10.0,16
